Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,9225,2020,05,11,5.7,1,Y
IDCJAC0011,9225,2020,05,12,9.9,1,Y
IDCJAC0011,9225,2020,05,13,10.4,1,Y
IDCJAC0011,9225,2020,05,14,9.2,1,Y
IDCJAC0011,9225,2020,05,15,5.8,1,Y
IDCJAC0011,9225,2020,05,16,11.2,1,Y
IDCJAC0011,9225,2020,05,17,8.7,1,Y
IDCJAC0011,9225,2020,05,18,6.6,1,Y
IDCJAC0011,9225,2020,05,19,4.6,1,Y
IDCJAC0011,9225,2020,05,20,5.0,1,Y
IDCJAC0011,9225,2020,05,21,4.6,1,Y
IDCJAC0011,9225,2020,05,22,7.1,1,Y
IDCJAC0011,9225,2020,05,23,6.4,1,Y
IDCJAC0011,9225,2020,05,24,14.4,1,Y
IDCJAC0011,9225,2020,05,25,12.5,1,Y
IDCJAC0011,9225,2020,05,26,10.2,1,Y
IDCJAC0011,9225,2020,05,27,10.7,1,Y
IDCJAC0011,9225,2020,05,28,11.7,1,Y
IDCJAC0011,9225,2020,05,29,14.0,1,Y
IDCJAC0011,9225,2020,05,30,10.9,1,Y
IDCJAC0011,9225,2020,05,31,13.1,1,Y
IDCJAC0011,9225,2020,06,01,13.1,1,N
IDCJAC0011,9225,2020,06,02,8.9,1,N
IDCJAC0011,9225,2020,06,03,10.8,1,N
IDCJAC0011,9225,2020,06,04,10.9,1,N
IDCJAC0011,9225,2020,06,05,12.6,1,N
IDCJAC0011,9225,2020,06,06,15.1,1,N
IDCJAC0011,9225,2020,06,07,15.0,1,N
IDCJAC0011,9225,2020,06,08,7.4,1,N
IDCJAC0011,9225,2020,06,09,5.8,1,N
IDCJAC0011,9225,2020,06,10,7.8,1,N
IDCJAC0011,9225,2020,06,11,13.8,1,
IDCJAC0011,9225,2020,06,12,14.5,1,N
IDCJAC0011,9225,2020,06,13,8.9,1,N
IDCJAC0011,9225,2020,06,14,10.1,1,N
IDCJAC0011,9225,2020,06,15,11.9,1,N
IDCJAC0011,9225,2020,06,16,11.3,1,N
IDCJAC0011,9225,2020,06,17,9.2,1,N
IDCJAC0011,9225,2020,06,18,12.5,1,N
IDCJAC0011,9225,2020,06,19,8.9,1,N
IDCJAC0011,9225,2020,06,20,3.4,1,N
IDCJAC0011,9225,2020,06,21,6.1,1,N
IDCJAC0011,9225,2020,06,22,10.6,1,N
IDCJAC0011,9225,2020,06,23,14.8,1,N
IDCJAC0011,9225,2020,06,24,8.2,1,N
IDCJAC0011,9225,2020,06,25,4.2,1,N
IDCJAC0011,9225,2020,06,26,8.8,1,N
IDCJAC0011,9225,2020,06,27,12.6,1,N
IDCJAC0011,9225,2020,06,28,14.5,1,N
IDCJAC0011,9225,2020,06,29,13.6,1,N
IDCJAC0011,9225,2020,06,30,14.5,1,N
IDCJAC0011,9225,2020,07,01,12.0,1,N
IDCJAC0011,9225,2020,07,02,4.3,1,Y
IDCJAC0011,9225,2020,07,03,7.1,1,N
IDCJAC0011,9225,2020,07,04,12.3,1,N
IDCJAC0011,9225,2020,07,05,10.4,1,N
IDCJAC0011,9225,2020,07,06,12.9,1,N
IDCJAC0011,9225,2020,07,07,12.2,1,N
IDCJAC0011,9225,2020,07,08,10.7,1,N
IDCJAC0011,9225,2020,07,09,6.0,1,N
IDCJAC0011,9225,2020,07,10,4.8,1,N
IDCJAC0011,9225,2020,07,11,4.8,1,N
IDCJAC0011,9225,2020,07,12,7.3,1,N
IDCJAC0011,9225,2020,07,13,11.3,1,N
IDCJAC0011,9225,2020,07,14,12.4,1,N
IDCJAC0011,9225,2020,07,15,9.2,1,N
IDCJAC0011,9225,2020,07,16,12.5,1,N
IDCJAC0011,9225,2020,07,17,11.6,1,N
IDCJAC0011,9225,2020,07,18,7.3,1,N
IDCJAC0011,9225,2020,07,19,4.4,1,N
IDCJAC0011,9225,2020,07,20,5.1,1,N
IDCJAC0011,9225,2020,07,21,5.2,1,N
IDCJAC0011,9225,2020,07,22,8.1,1,N
IDCJAC0011,9225,2020,07,23,14.5,1,N
IDCJAC0011,9225,2020,07,24,4.4,1,N
