Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,023000,2020,09,21,19.3,1,Y
IDCJAC0010,023000,2020,09,22,15.8,1,Y
IDCJAC0010,023000,2020,09,23,15.8,1,Y
IDCJAC0010,023000,2020,09,24,15.4,1,Y
IDCJAC0010,023000,2020,09,25,14.3,1,Y
IDCJAC0010,023000,2020,09,26,14.7,1,Y
IDCJAC0010,023000,2020,09,27,18.0,1,Y
IDCJAC0010,023000,2020,09,28,21.5,1,Y
IDCJAC0010,023000,2020,09,29,20.0,1,Y
IDCJAC0010,023000,2020,09,30,16.6,1,Y
IDCJAC0010,023000,2020,10,01,24.5,1,Y
IDCJAC0010,023000,2020,10,02,31.3,1,Y
IDCJAC0010,023000,2020,10,03,29.4,1,Y
IDCJAC0010,023000,2020,10,04,24.3,1,Y
IDCJAC0010,023000,2020,10,05,16.3,1,Y
IDCJAC0010,023000,2020,10,06,16.9,1,Y
IDCJAC0010,023000,2020,10,07,14.1,1,Y
IDCJAC0010,023000,2020,10,08,16.1,1,Y
IDCJAC0010,023000,2020,10,09,20.4,1,Y
IDCJAC0010,023000,2020,10,10,21.2,1,Y
IDCJAC0010,023000,2020,10,11,24.0,1,Y
IDCJAC0010,023000,2020,10,12,28.7,1,Y
IDCJAC0010,023000,2020,10,13,25.4,1,Y
IDCJAC0010,023000,2020,10,14,32.0,1,Y
IDCJAC0010,023000,2020,10,15,26.8,1,Y
IDCJAC0010,023000,2020,10,16,20.2,1,Y
IDCJAC0010,023000,2020,10,17,18.2,1,Y
IDCJAC0010,023000,2020,10,18,17.7,1,Y
IDCJAC0010,023000,2020,10,19,18.9,1,Y
IDCJAC0010,023000,2020,10,20,24.1,1,Y
IDCJAC0010,023000,2020,10,21,24.9,1,Y
IDCJAC0010,023000,2020,10,22,26.2,1,Y
IDCJAC0010,023000,2020,10,23,22.6,1,Y
IDCJAC0010,023000,2020,10,24,17.7,1,Y
IDCJAC0010,023000,2020,10,25,16.4,1,Y
IDCJAC0010,023000,2020,10,26,19.6,1,Y
IDCJAC0010,023000,2020,10,27,21.4,1,Y
IDCJAC0010,023000,2020,10,28,23.3,1,Y
IDCJAC0010,023000,2020,10,29,20.9,1,Y
IDCJAC0010,023000,2020,10,30,18.6,1,Y
IDCJAC0010,023000,2020,10,31,18.2,1,Y
IDCJAC0010,023000,2020,11,01,25.9,1,Y
IDCJAC0010,023000,2020,11,02,31.9,1,Y
IDCJAC0010,023000,2020,11,03,35.5,1,Y
IDCJAC0010,023000,2020,11,04,19.3,1,Y
IDCJAC0010,023000,2020,11,05,19.2,1,Y
IDCJAC0010,023000,2020,11,06,18.1,1,Y
IDCJAC0010,023000,2020,11,07,23.2,1,Y
IDCJAC0010,023000,2020,11,08,28.0,1,Y
IDCJAC0010,023000,2020,11,09,33.6,1,Y
IDCJAC0010,023000,2020,11,10,38.5,1,Y
IDCJAC0010,023000,2020,11,11,25.4,1,Y
IDCJAC0010,023000,2020,11,12,19.1,1,Y
IDCJAC0010,023000,2020,11,13,19.8,1,Y
IDCJAC0010,023000,2020,11,14,30.1,1,Y
IDCJAC0010,023000,2020,11,15,38.1,1,Y
IDCJAC0010,023000,2020,11,16,21.4,1,Y
IDCJAC0010,023000,2020,11,17,25.8,1,Y
IDCJAC0010,023000,2020,11,18,33.4,1,Y
IDCJAC0010,023000,2020,11,19,35.4,1,Y
IDCJAC0010,023000,2020,11,20,29.7,1,Y
IDCJAC0010,023000,2020,11,21,38.9,1,Y
IDCJAC0010,023000,2020,11,22,30.4,1,Y
IDCJAC0010,023000,2020,11,23,22.9,1,Y
IDCJAC0010,023000,2020,11,24,23.3,1,Y
IDCJAC0010,023000,2020,11,25,34.5,1,Y
IDCJAC0010,023000,2020,11,26,33.0,1,Y
IDCJAC0010,023000,2020,11,27,40.6,1,Y
IDCJAC0010,023000,2020,11,28,33.3,1,Y
IDCJAC0010,023000,2020,11,29,23.5,1,Y
IDCJAC0010,023000,2020,11,30,32.1,1,Y
IDCJAC0010,023000,2020,12,01,20.7,1,N
IDCJAC0010,023000,2020,12,02,22.1,1,N
IDCJAC0010,023000,2020,12,03,28.8,1,N
IDCJAC0010,023000,2020,12,04,34.1,1,N
IDCJAC0010,023000,2020,12,05,24.1,1,N
IDCJAC0010,023000,2020,12,06,21.3,1,N
IDCJAC0010,023000,2020,12,07,18.0,1,N
IDCJAC0010,023000,2020,12,08,19.8,1,N
IDCJAC0010,023000,2020,12,09,27.5,1,N
