Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,023000,2020,09,20,14.1,1,Y
IDCJAC0011,023000,2020,09,21,10.0,1,Y
IDCJAC0011,023000,2020,09,22,9.4,1,Y
IDCJAC0011,023000,2020,09,23,10.3,1,Y
IDCJAC0011,023000,2020,09,24,9.6,1,Y
IDCJAC0011,023000,2020,09,25,6.8,1,Y
IDCJAC0011,023000,2020,09,26,5.9,1,Y
IDCJAC0011,023000,2020,09,27,4.8,1,Y
IDCJAC0011,023000,2020,09,28,11.7,1,Y
IDCJAC0011,023000,2020,09,29,15.8,1,Y
IDCJAC0011,023000,2020,09,30,12.2,1,Y
IDCJAC0011,023000,2020,10,01,6.8,1,Y
IDCJAC0011,023000,2020,10,02,13.4,1,Y
IDCJAC0011,023000,2020,10,03,23.9,1,Y
IDCJAC0011,023000,2020,10,04,18.4,1,Y
IDCJAC0011,023000,2020,10,05,8.1,1,Y
IDCJAC0011,023000,2020,10,06,9.4,1,Y
IDCJAC0011,023000,2020,10,07,9.0,1,Y
IDCJAC0011,023000,2020,10,08,9.3,1,Y
IDCJAC0011,023000,2020,10,09,11.3,1,Y
IDCJAC0011,023000,2020,10,10,12.6,1,Y
IDCJAC0011,023000,2020,10,11,7.3,1,Y
IDCJAC0011,023000,2020,10,12,14.6,1,Y
IDCJAC0011,023000,2020,10,13,13.0,1,Y
IDCJAC0011,023000,2020,10,14,13.1,1,Y
IDCJAC0011,023000,2020,10,15,20.8,1,Y
IDCJAC0011,023000,2020,10,16,15.2,1,Y
IDCJAC0011,023000,2020,10,17,11.9,1,Y
IDCJAC0011,023000,2020,10,18,11.3,1,Y
IDCJAC0011,023000,2020,10,19,5.7,1,Y
IDCJAC0011,023000,2020,10,20,8.5,1,Y
IDCJAC0011,023000,2020,10,21,11.7,1,Y
IDCJAC0011,023000,2020,10,22,12.9,1,Y
IDCJAC0011,023000,2020,10,23,17.6,1,Y
IDCJAC0011,023000,2020,10,24,12.4,1,Y
IDCJAC0011,023000,2020,10,25,8.1,1,Y
IDCJAC0011,023000,2020,10,26,7.9,1,Y
IDCJAC0011,023000,2020,10,27,11.4,1,Y
IDCJAC0011,023000,2020,10,28,7.7,1,Y
IDCJAC0011,023000,2020,10,29,12.9,1,Y
IDCJAC0011,023000,2020,10,30,12.6,1,Y
IDCJAC0011,023000,2020,10,31,13.0,1,Y
IDCJAC0011,023000,2020,11,01,7.0,1,Y
IDCJAC0011,023000,2020,11,02,15.6,1,Y
IDCJAC0011,023000,2020,11,03,21.8,1,Y
IDCJAC0011,023000,2020,11,04,13.8,1,Y
IDCJAC0011,023000,2020,11,05,7.6,1,Y
IDCJAC0011,023000,2020,11,06,8.8,1,Y
IDCJAC0011,023000,2020,11,07,10.7,1,Y
IDCJAC0011,023000,2020,11,08,12.7,1,Y
