Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,014015,2020,05,20,34.0,1,N
IDCJAC0010,014015,2020,05,21,28.9,1,N
IDCJAC0010,014015,2020,05,22,25.0,1,N
IDCJAC0010,014015,2020,05,23,25.7,1,N
IDCJAC0010,014015,2020,05,24,27.3,1,N
IDCJAC0010,014015,2020,05,25,29.8,1,N
IDCJAC0010,014015,2020,05,26,29.8,1,N
IDCJAC0010,014015,2020,05,27,31.2,1,N
IDCJAC0010,014015,2020,05,28,32.0,1,N
IDCJAC0010,014015,2020,05,29,32.5,1,N
IDCJAC0010,014015,2020,05,30,32.8,1,N
IDCJAC0010,014015,2020,05,31,32.3,1,N
IDCJAC0010,014015,2020,06,01,32.2,1,N
IDCJAC0010,014015,2020,06,02,33.3,1,N
IDCJAC0010,014015,2020,06,03,30.9,1,N
IDCJAC0010,014015,2020,06,04,30.3,1,N
IDCJAC0010,014015,2020,06,05,30.3,1,N
IDCJAC0010,014015,2020,06,06,31.8,1,N
IDCJAC0010,014015,2020,06,07,33.1,1,N
IDCJAC0010,014015,2020,06,08,33.3,1,N
IDCJAC0010,014015,2020,06,09,32.2,1,N
IDCJAC0010,014015,2020,06,10,32.8,1,N
IDCJAC0010,014015,2020,06,11,32.9,1,N
IDCJAC0010,014015,2020,06,12,32.2,1,N
IDCJAC0010,014015,2020,06,13,32.3,1,N
IDCJAC0010,014015,2020,06,14,34.1,1,N
IDCJAC0010,014015,2020,06,15,35.0,1,Y
IDCJAC0010,014015,2020,06,16,32.9,1,N
IDCJAC0010,014015,2020,06,17,32.7,1,N
IDCJAC0010,014015,2020,06,18,32.6,1,N
IDCJAC0010,014015,2020,06,19,32.9,1,N
IDCJAC0010,014015,2020,06,20,33.0,1,N
IDCJAC0010,014015,2020,06,21,32.6,1,N
IDCJAC0010,014015,2020,06,22,31.1,1,N
IDCJAC0010,014015,2020,06,23,31.5,1,N
IDCJAC0010,014015,2020,06,24,32.2,1,N
IDCJAC0010,014015,2020,06,25,31.4,1,N
IDCJAC0010,014015,2020,06,26,32.1,1,N
IDCJAC0010,014015,2020,06,27,33.1,1,N
IDCJAC0010,014015,2020,06,28,32.9,1,N
IDCJAC0010,014015,2020,06,29,31.9,1,N
IDCJAC0010,014015,2020,06,30,31.8,1,N
IDCJAC0010,014015,2020,07,01,30.6,1,N
IDCJAC0010,014015,2020,07,02,32.0,1,N
IDCJAC0010,014015,2020,07,03,33.4,1,N
IDCJAC0010,014015,2020,07,04,32.3,1,N
IDCJAC0010,014015,2020,07,05,30.1,1,N
IDCJAC0010,014015,2020,07,06,31.7,1,N
IDCJAC0010,014015,2020,07,07,31.3,1,N
IDCJAC0010,014015,2020,07,08,31.9,1,N
IDCJAC0010,014015,2020,07,09,32.2,1,N
IDCJAC0010,014015,2020,07,10,33.5,1,N
IDCJAC0010,014015,2020,07,11,35.0,1,N
IDCJAC0010,014015,2020,07,12,33.5,1,N
IDCJAC0010,014015,2020,07,13,32.1,1,N
IDCJAC0010,014015,2020,07,14,31.5,1,N
IDCJAC0010,014015,2020,07,15,32.3,1,N
IDCJAC0010,014015,2020,07,16,32.3,1,N
IDCJAC0010,014015,2020,07,17,31.8,1,N
IDCJAC0010,014015,2020,07,18,30.8,1,N
IDCJAC0010,014015,2020,07,19,31.7,1,N
IDCJAC0010,014015,2020,07,20,32.4,1,N
IDCJAC0010,014015,2020,07,21,32.4,1,N
IDCJAC0010,014015,2020,07,22,32.4,1,N
IDCJAC0010,014015,2020,07,23,31.3,1,N
IDCJAC0010,014015,2020,07,24,31.7,1,N
IDCJAC0010,014015,2020,07,25,32.6,1,N
IDCJAC0010,014015,2020,07,26,32.4,1,N
IDCJAC0010,014015,2020,07,27,31.9,1,N
IDCJAC0010,014015,2020,07,28,31.6,1,N
IDCJAC0010,014015,2020,07,29,31.5,1,N
IDCJAC0010,014015,2020,07,30,31.2,1,N
IDCJAC0010,014015,2020,07,31,32.1,1,N
IDCJAC0010,014015,2020,08,01,32.3,1,Y
IDCJAC0010,014015,2020,08,02,30.7,1,Y
IDCJAC0010,014015,2020,08,03,30.1,1,Y
IDCJAC0010,014015,2020,08,04,30.9,1,Y
IDCJAC0010,014015,2020,08,05,30.2,1,Y
IDCJAC0010,014015,2020,08,06,30.6,1,Y
IDCJAC0010,014015,2020,08,07,32.1,1,Y
IDCJAC0010,014015,2020,08,08,34.3,1,Y
IDCJAC0010,014015,2020,08,09,31.6,1,Y
IDCJAC0010,014015,2020,08,10,31.8,1,Y
IDCJAC0010,014015,2020,08,11,30.5,1,Y
IDCJAC0010,014015,2020,08,12,31.3,1,Y
IDCJAC0010,014015,2020,08,13,31.4,1,Y
IDCJAC0010,014015,2020,08,14,31.7,1,Y
IDCJAC0010,014015,2020,08,15,31.3,1,Y
IDCJAC0010,014015,2020,08,16,33.1,1,Y
IDCJAC0010,014015,2020,08,17,32.6,1,Y
IDCJAC0010,014015,2020,08,18,31.0,1,Y
IDCJAC0010,014015,2020,08,19,30.8,1,Y
IDCJAC0010,014015,2020,08,20,32.6,1,Y
IDCJAC0010,014015,2020,08,21,32.5,1,Y
IDCJAC0010,014015,2020,08,22,32.2,1,Y
IDCJAC0010,014015,2020,08,23,34.2,1,Y
IDCJAC0010,014015,2020,08,24,35.0,1,Y
IDCJAC0010,014015,2020,08,25,35.3,1,Y
IDCJAC0010,014015,2020,08,26,34.9,1,Y
IDCJAC0010,014015,2020,08,27,36.4,1,Y
IDCJAC0010,014015,2020,08,28,35.5,1,Y
IDCJAC0010,014015,2020,08,29,33.9,1,Y
IDCJAC0010,014015,2020,08,30,35.0,1,Y
IDCJAC0010,014015,2020,08,31,34.5,1,Y
IDCJAC0010,014015,2020,09,01,34.7,1,N
IDCJAC0010,014015,2020,09,02,35.4,1,N
IDCJAC0010,014015,2020,09,03,33.7,1,N
IDCJAC0010,014015,2020,09,04,34.5,1,N
IDCJAC0010,014015,2020,09,05,35.4,1,N
IDCJAC0010,014015,2020,09,06,36.7,1,N
IDCJAC0010,014015,2020,09,07,35.2,1,N
IDCJAC0010,014015,2020,09,08,37.0,1,N
IDCJAC0010,014015,2020,09,09,35.8,1,N
IDCJAC0010,014015,2020,09,10,33.0,1,N
IDCJAC0010,014015,2020,09,11,34.7,1,N
IDCJAC0010,014015,2020,09,12,34.8,1,N
IDCJAC0010,014015,2020,09,13,32.6,1,N
IDCJAC0010,014015,2020,09,14,35.5,1,N
IDCJAC0010,014015,2020,09,15,35.6,1,N
IDCJAC0010,014015,2020,09,16,34.3,1,N
IDCJAC0010,014015,2020,09,17,32.9,1,N
IDCJAC0010,014015,2020,09,18,33.6,1,N
IDCJAC0010,014015,2020,09,19,32.1,1,N
IDCJAC0010,014015,2020,09,20,31.9,1,N
IDCJAC0010,014015,2020,09,21,32.0,1,N
IDCJAC0010,014015,2020,09,22,33.6,1,N
IDCJAC0010,014015,2020,09,23,33.8,1,N
IDCJAC0010,014015,2020,09,24,32.5,1,N
IDCJAC0010,014015,2020,09,25,32.0,1,N
IDCJAC0010,014015,2020,09,26,32.9,1,N
IDCJAC0010,014015,2020,09,27,33.0,1,N
IDCJAC0010,014015,2020,09,28,32.3,1,N
IDCJAC0010,014015,2020,09,29,33.5,1,N
IDCJAC0010,014015,2020,09,30,33.4,1,N
IDCJAC0010,014015,2020,10,01,33.1,1,N
IDCJAC0010,014015,2020,10,02,35.2,1,N
IDCJAC0010,014015,2020,10,03,33.5,1,N
IDCJAC0010,014015,2020,10,04,33.2,1,N
IDCJAC0010,014015,2020,10,05,32.4,1,N
IDCJAC0010,014015,2020,10,06,33.6,1,N
