Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,094029,2020,09,20,10.4,1,N
IDCJAC0011,094029,2020,09,21,13.1,1,N
IDCJAC0011,094029,2020,09,22,8.9,1,N
IDCJAC0011,094029,2020,09,23,9.1,1,N
IDCJAC0011,094029,2020,09,24,5.4,1,N
IDCJAC0011,094029,2020,09,25,4.1,1,N
IDCJAC0011,094029,2020,09,26,6.6,1,N
IDCJAC0011,094029,2020,09,27,3.9,1,N
IDCJAC0011,094029,2020,09,28,7.5,1,N
IDCJAC0011,094029,2020,09,29,5.9,1,N
IDCJAC0011,094029,2020,09,30,10.5,1,N
IDCJAC0011,094029,2020,10,01,10.1,1,Y
IDCJAC0011,094029,2020,10,02,12.1,1,Y
IDCJAC0011,094029,2020,10,03,12.9,1,Y
IDCJAC0011,094029,2020,10,04,9.7,1,Y
IDCJAC0011,094029,2020,10,05,6.1,1,Y
IDCJAC0011,094029,2020,10,06,1.9,1,Y
IDCJAC0011,094029,2020,10,07,4.6,1,Y
IDCJAC0011,094029,2020,10,08,9.9,1,Y
IDCJAC0011,094029,2020,10,09,10.5,1,Y
IDCJAC0011,094029,2020,10,10,11.2,1,Y
IDCJAC0011,094029,2020,10,11,8.3,1,Y
IDCJAC0011,094029,2020,10,12,5.9,1,Y
IDCJAC0011,094029,2020,10,13,7.1,1,Y
IDCJAC0011,094029,2020,10,14,4.9,1,Y
IDCJAC0011,094029,2020,10,15,9.9,1,Y
IDCJAC0011,094029,2020,10,16,5.4,1,Y
IDCJAC0011,094029,2020,10,17,4.8,1,Y
IDCJAC0011,094029,2020,10,18,4.8,1,Y
IDCJAC0011,094029,2020,10,19,8.4,1,Y
IDCJAC0011,094029,2020,10,20,6.6,1,Y
IDCJAC0011,094029,2020,10,21,11.1,1,Y
IDCJAC0011,094029,2020,10,22,10.1,1,Y
IDCJAC0011,094029,2020,10,23,9.1,1,Y
IDCJAC0011,094029,2020,10,24,10.9,1,Y
IDCJAC0011,094029,2020,10,25,5.1,1,Y
IDCJAC0011,094029,2020,10,26,6.2,1,Y
IDCJAC0011,094029,2020,10,27,10.0,1,Y
IDCJAC0011,094029,2020,10,28,8.4,1,Y
IDCJAC0011,094029,2020,10,29,9.7,1,Y
IDCJAC0011,094029,2020,10,30,12.0,1,Y
IDCJAC0011,094029,2020,10,31,6.9,1,Y
IDCJAC0011,094029,2020,11,01,11.0,1,Y
IDCJAC0011,094029,2020,11,02,11.1,1,Y
IDCJAC0011,094029,2020,11,03,15.5,1,Y
IDCJAC0011,094029,2020,11,04,19.1,1,Y
IDCJAC0011,094029,2020,11,05,7.9,1,Y
IDCJAC0011,094029,2020,11,06,11.4,1,Y
IDCJAC0011,094029,2020,11,07,6.2,1,Y
IDCJAC0011,094029,2020,11,08,4.9,1,Y
IDCJAC0011,094029,2020,11,09,7.7,1,Y
IDCJAC0011,094029,2020,11,10,11.4,1,Y
IDCJAC0011,094029,2020,11,11,16.3,1,Y
IDCJAC0011,094029,2020,11,12,16.7,1,Y
IDCJAC0011,094029,2020,11,13,15.1,1,Y
IDCJAC0011,094029,2020,11,14,10.8,1,Y
IDCJAC0011,094029,2020,11,15,10.3,1,Y
IDCJAC0011,094029,2020,11,16,12.3,1,Y
IDCJAC0011,094029,2020,11,17,10.7,1,Y
IDCJAC0011,094029,2020,11,18,10.1,1,Y
IDCJAC0011,094029,2020,11,19,15.4,1,Y
IDCJAC0011,094029,2020,11,20,11.7,1,Y
IDCJAC0011,094029,2020,11,21,7.7,1,Y
IDCJAC0011,094029,2020,11,22,14.2,1,Y
IDCJAC0011,094029,2020,11,23,11.6,1,Y
IDCJAC0011,094029,2020,11,24,11.6,1,Y
IDCJAC0011,094029,2020,11,25,15.1,1,Y
IDCJAC0011,094029,2020,11,26,13.2,1,Y
IDCJAC0011,094029,2020,11,27,10.9,1,Y
IDCJAC0011,094029,2020,11,28,12.9,1,Y
IDCJAC0011,094029,2020,11,29,12.5,1,Y
IDCJAC0011,094029,2020,11,30,8.9,1,Y
IDCJAC0011,094029,2020,12,01,15.7,1,Y
IDCJAC0011,094029,2020,12,02,7.5,1,Y
IDCJAC0011,094029,2020,12,03,9.8,1,Y
IDCJAC0011,094029,2020,12,04,12.0,1,Y
IDCJAC0011,094029,2020,12,05,10.9,1,Y
IDCJAC0011,094029,2020,12,06,11.2,1,Y
IDCJAC0011,094029,2020,12,07,7.9,1,Y
IDCJAC0011,094029,2020,12,08,7.0,1,Y
IDCJAC0011,094029,2020,12,09,12.1,1,Y
IDCJAC0011,094029,2020,12,10,8.1,1,Y
IDCJAC0011,094029,2020,12,11,8.6,1,Y
IDCJAC0011,094029,2020,12,12,11.0,1,Y
IDCJAC0011,094029,2020,12,13,12.1,1,Y
IDCJAC0011,094029,2020,12,14,15.2,1,Y
IDCJAC0011,094029,2020,12,15,20.7,1,Y
IDCJAC0011,094029,2020,12,16,11.9,1,Y
IDCJAC0011,094029,2020,12,17,11.1,1,Y
IDCJAC0011,094029,2020,12,18,11.8,1,Y
IDCJAC0011,094029,2020,12,19,10.9,1,Y
